location_see_also_uris,children,alternate_location_names,elevation,rank_at_foundation,parent,place_see_also_uris,dedication,location_category,earliest_attestation_label,earliest_attestation_max_year,english_place_name,positional_accuracy_assessment,place_references,founders,type,italian_place_name,longitude,comune,alternate_place_names,updated_at,place_category,notes,attestation_types,record_status,reign_of_earliest_attestation_label,updated_by,latitude,order,seismic_class_id,gender,earliest_attestation_min_year,historical_province,archaeological_remains,province,created_by,created_at
http://www.geonames.org/2525068/catania.html,"Abbey of Saint Euphemia, Calabria",Cathania (unknown)|Qataniah (unknown)|Balad-al-Fil (unknown)|Qatâna (unknown)|Castello Ursino (unknown),66.0,Abbey,"Direct subject of the Holy See from 1092, then subjected to Messina by anti-pope Anacletus II from 1131-1139. Later placed under the Archbishopric of Monreale by Pope Lucius III in 1183.",,"Christ, the Virgin Mary, Saint Agatha",representative,1091,1091,Saint Agatha of Catania,google_earth,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43, 48, 53-55, 59-61, 63, 65-67, 69-71, 79, 89, 105-122, 142, 143",Count Roger I (Male),monastery,Sant'Agata di Catania,15.083083,Catania,,2019-10-09T03:54:22.488Z,abbey,,documentary,draft,Norman Conquest of Sicily,Joe Hayes,37.506972,Benedictines,2,Male,1091,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.488Z
http://www.geonames.org/2524010/nicolosi.html,,Pennachio (unknown),0.0,Priory,Abbey of Saint Agatha of Catania,,Saint Leo,associated_modern,1137,1137,Saint Leo of Pannachio,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 63, 116-121, 261, 276",Count of Paternò and Policastro Henry (Male),monastery,San Leone di Pannachio,14.9936716,Nicolosi,,2019-10-09T03:54:22.500Z,priory,,documentary,draft,Reign of King Roger II,Joe Hayes,37.7511407,Benedictines,2,Male,1137,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.500Z
http://www.geonames.org/2525068/catania.html,,Cathania (unknown)|Qataniah (unknown)|Balad-al-Fil (unknown)|Qatâna (unknown)|Castello Ursino (unknown),0.0,Grange,Abbey of Saint Agatha of Catania,,Saint Nicholas,representative,1156,1156,Saint Nicholas of Arena,google_earth,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 117-120",Count of Butera and Policastro Simon (Male),monastery,San Nicolò l'Arena,15.0800044,Catania,,2019-10-09T03:54:22.511Z,grange,,documentary,draft,Reign of King William I,Joe Hayes,37.5037018,Benedictines,2,Male,1156,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.511Z
http://www.geonames.org/2525769/adrano.html,,Adernò (unknown),0.0,Priory,Abbey of Saint Agatha of Catania,,the Virgin Mary,associated_modern,1134,1134,Saint Mary of Robore Grosso,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 112, 118 n., 120-121, 262",,monastery,Santa Maria di Robore Grosso,14.8580471,Adrano,,2019-10-09T03:54:22.522Z,priory,,documentary,draft,Reign of King Roger II,Joe Hayes,37.6484169,Benedictines,2,Male,1134,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.522Z
http://www.geonames.org/2523320/santa-maria-di-licodia.html,Abbey of Saint Agatha of Catania,,446.0,Abbey,Abbey of Saint Agatha of Catania,,the Virgin Mary,representative,1143,1143,Saint Mary of Licodia,generic_handheld_gps,"Cusa, Salvatore, ed. I diplomi greci ed arabi di Sicilia pubblicati nel testo originale. Palermo: Stabilimento tip. Lao, 1868. pp. 558|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 65, 101 n., 116, 118 n., 120-122",Count of Butera and Policastro Simon (Male)|Countess of Butera and Policastro Thomasia (Female),monastery,Santa Maria di Licodia,14.887793,Santa Maria di Licodia,,2019-10-09T03:54:22.533Z,abbey,"This is now the town hall as well as the Chiesa Madre Santissimo Crocifisso. Local tradition holds that there was a summer abbey, too, which is now a restaurant.","documentary, archaeological",draft,Reign of King Roger II,Joe Hayes,37.616163,Benedictines,2,Male,1143,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.533Z
http://www.geonames.org/11822517/eglise-saint-jean-des-ermites.html,"Abbey of Santa Maria of Montevergine, Campania",Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),24.0,Abbey,Direct Subject of the Holy See,,Saint John (the Baptist?),representative,1148,1148,Saint John of the Hermits,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 12 n., 46, 54, 56, 64-66 n., 69, 71, 72, 116, 123-131, 173-175, 265",King Roger II (Male),monastery,San Giovanni degli Eremiti,13.35478,Palermo,,2019-10-09T03:54:22.545Z,abbey,,"documentary, archaeological",draft,Reign of King Roger II,Joe Hayes,38.10953,Benedictines,2,Male,1148,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.545Z
http://www.geonames.org/2523925/palazzo-adriano.html,Abbey of Saint John of the Hermits,Adrianum (unknown)|Villa Adriana (unknown)|Palacium Triane (unknown)|Castrum Palacii Adriani (unknown),583.0,Priory,Abbey of Saint John of the Hermits,,the Virgin Mary,representative,1157,1157,Saint Mary of Adriano,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 129-132, 272",King William I (Male),monastery,Santa Maria di Adriano,13.325655,Palazzo Adriano,,2019-10-09T03:54:22.556Z,priory,"The ruins of Santa Maria di Adriano are located high up in the mountains of the Sosio Valley Nature Reserve. The site is difficult to reach without an all-terrain vehicle and a local who is familiar with the landscape. In July 2019, the comune put us in touch with a resident who was willing to make the journey. It appears that until a few years ago, the path to the monastery and the immediately surrounding area was much easier to reach. Since that time, though, the territory has suffered from extensive overgrowth, as the images demonstrate. Once there, we were able to see the remaining walls of the monastery; traces of the paint suggest that the structure had been redone in a later style, though it is impossible to determine the extent of the reconstruction. As far as we can tell, two levels of the structure survive. The state of the building is incredibly poor and it is dangerous to enter its confines. With that said, it is clear that both animals and humans have sheltered there in the recent past and local lore has it that criminal elements have sought refuge in the ruin.","documentary, archaeological",draft,Reign of King William I,Joe Hayes,37.644311,Benedictines,2,Male,1157,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.556Z
http://www.geonames.org/10401310/cattedrale-di-monreale.html,"Abbey of the Holy Trinity at La Cava, Campania",Munt Rival (unknown),256.0,Abbey,Direct Subject of the Holy See,,the Virgin Mary,representative,1174,1174,Saint Mary Nuova,generic_handheld_gps,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 169-170, 171-173, 175-183, 183-186, 192-194, 204-206, 210-213, 221-222, 223-224|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 37, 54, 55, 57, 59, 62, 64, 66, 71, 72, 87 n., 115-117, 132-148, 158, 173 n., 197",King William II (Male),monastery,Santa Maria La Nuova,13.29215,Monreale,,2019-10-09T03:54:22.567Z,abbey,"This house was elevated to an archbishopric by Pope Lucius III on February 5, 1183. White, Latin Monasticism, pp. 142-43.","documentary, archaeological",draft,Reign of King William II,Joe Hayes,38.08202,Cluniacs,2,Male,1174,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.567Z
http://www.geonames.org/2525498/bronte.html,,Bronti (unknown)|Brontis (unknown),754.0,Abbey,"Cathedral of Santa Maria Nuova, Monreale",http://www.medioevosicilia.eu/markIII/monastero-di-santa-maria-di-maniace/,the Virgin Mary,representative,1105,1105,Saint Mary of Maniace,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 46, 54, 55, 133, 145-148, 196",Count Roger I (Male)|Countess Adelasia (Female),monastery,Santa Maria di Maniace,14.831383,Bronte,,2019-10-09T03:54:22.578Z,abbey,"White claims that ""[t]he abbot of Maniace was thus really the bishop of a diocese . . . ."" Latin Monasticism in Norman Sicily, 147.","documentary, archaeological",draft,Regency of Countess Adelasia,Joe Hayes,37.858033,Benedictines,2,Male,1105,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.578Z
http://www.geonames.org/2524928/corleone.html,,Qorliûn (unknown)|Coiroillionis (unknown)|Corilionis (unknown)|Coniglione (unknown),0.0,,"Priory of Saint Mary and the Twelve Apostles at Bagnara, Calabria",,Saint Nicholas,associated_modern,,,Saint Nicholas of Corleone,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 187",,monastery,San Nicola di Corleone,13.2995746,Corleone,,2019-10-09T03:54:22.583Z,,,documentary,draft,,Joe Hayes,37.8135067,Augustinian Canons,2,Male,,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.583Z
http://www.geonames.org/2524155/milazzo.html,,Milâs (unknown)|Milatium (unknown)|Castrum Melacii (unknown),0.0,,"Priory of Saint Mary and the Twelve Apostles at Bagnara, Calabria",,Saint Peter,associated_modern,,,Saint Peter of Milazzo,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 187, 191 n.",,monastery,San Pietro di Milazzo,15.2433448,Milazzo,,2019-10-09T03:54:22.588Z,,,documentary,draft,,Joe Hayes,38.2183065,Augustinian Canons,2,Male,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.588Z
http://www.geonames.org/2523194/sciacca.html,,Valverde (unknown)|Sacca (unknown)|'As Saqqah (unknown)|Cronio (unknown)|Kronio (unknown)|Castrum Saccae (unknown)|Castrum Novum Saccae (unknown)|Xiaxia (unknown),73.0,Priory,"Cathedral of Santa Maria Nuova, Monreale",,the Virgin Mary,representative,between 1100 and 1136,1136,Saint Mary of Jummarriis,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 54, 149-151, 195",Countess Juliet (Female),monastery,Santa Maria delle Giummare,13.08785,Sciacca,,2019-10-09T03:54:22.599Z,priory,"This church was located next to the church of San Nicolò Latina. See the Libellus de successione pontificum agrigenti in Carlo Garufi, ""L'Archivio Capitolare di Girgenti: i documenti del tempo normanno-svevo e il Cartularium del secolo XIII,"" Archivio storico siciliano XXVIII (1903), 144. Also White, Latin Monasticism, 149. ","documentary, archaeological",draft,,Joe Hayes,37.507266,Cluniacs,2,Male,1100,Val di Mazara,unknown,Agrigento,Joe Hayes,2019-10-09T03:54:22.599Z
http://www.geonames.org/2525483/buscemi.html,,Bussema (unknown)|Requisenz (unknown)|Buyssem (unknown)|Buxeme (unknown),0.0,Priory,Bishopric of Syracuse,,the Holy Spirit,associated_modern,1192,1192,Holy Spirit of Buscemi,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 54, 152",Count of Ragusa William of Marsico (Male)|Countess of Ragusa Alphana (Stefania) (Female),monastery,Santo Spirito di Buscemi,14.8833867,Buscemi,,2019-10-09T03:54:22.611Z,priory,,documentary,draft,Joint Rule of Kings Tancred and Roger III,Joe Hayes,37.0851794,Benedictines,2,Male,1192,Val di Noto,unknown,Syracuse,Joe Hayes,2019-10-09T03:54:22.611Z
http://www.geonames.org/2522818/ustica.html,,Ghazîrat-Osctika (unknown)|Hostica (unknown),0.0,Priory,Bishopric of Agrigento,,the Virgin Mary,associated_modern,1194,1194,Saint Mary of Ustica,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 54, 152|Giunta, C. F. 1983. ""Il monachesimo basiliano nella Sicilia normanna."" In Basilio di Cesarea, la sua età, la sua opera e il basilianesimo in Sicilia. Messina: Centro di studi umanistici. pp. 731",,monastery,Santa Maria di Ustica,13.168807,Ustica,,2019-10-09T03:54:22.621Z,priory,,documentary,draft,Reign of King William III,Joe Hayes,38.703677,Benedictines,2,Male,1194,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.621Z
http://www.geonames.org/2524170/messina.html,"Abbey of Saint Euplus, Calabria",Massîni (unknown),278.0,Abbey,Archbishopric of Messina-Troina,,the Virgin Mary,representative,before 1101,1101,Saint Mary delle Scale,generic_handheld_gps,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. 15-16, 101-102|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 43, 45, 57, 71, 153-157, 203, 282|Scaduto, Mario. Il monachesimo basiliano nella Sicilia medievale : rinascita e decadenza : sec. XI - XIV. Roma: Ed. di ""Storia e Letteratura,"" 1982. pp. 396-397",Count Roger I (Male)|Countess Adelasia (Female),monastery,Santa Maria delle Scale,15.5145472,Messina,Santa Maria della Valle (unknown)|La Badiazza (unknown)|Santa Maria de Alto (unknown)|Santa Maria de Scalis (unknown),2019-10-09T03:54:22.632Z,abbey,,"documentary, archaeological",draft,Regency of Countess Adelasia,Joe Hayes,38.2129513,Benedictines,1,Female,,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.632Z
http://www.geonames.org/2523083/siracusa.html,,Sarakûsa (unknown),0.0,Priory,,,the Virgin Mary,associated_modern,,,Saint Mary of the Nuns,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 157",,monastery,Santa Maria de Monialibus,15.281103,Syracuse,,2019-10-09T03:54:22.643Z,priory,,documentary,draft,,Joe Hayes,37.069723,Benedictines,2,Female,,Val di Noto,unknown,Syracuse,Joe Hayes,2019-10-09T03:54:22.643Z
http://www.geonames.org/2525769/adrano.html,,Adernò (unknown),558.0,Abbey,,,Saint Lucy,representative,1158,1158,Saint Lucy of Adernò,google_earth,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 114, 157-158",Countess Adelasia (Granddaughter of Count Roger I) (Female),monastery,Santa Lucia di Adernò,14.83369,Adrano,,2019-10-09T03:54:22.655Z,abbey,,documentary,draft,Reign of King William I,Joe Hayes,37.662844,Benedictines,2,Female,1158,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.655Z
http://www.geonames.org/2524928/corleone.html,,Qorliûn (unknown)|Coiroillionis (unknown)|Corilionis (unknown)|Coniglione (unknown),0.0,Abbey,Archbishopric of Palermo,,Saint Mary Magdalene,associated_modern,1151,1151,Saint Mary Magdalene of Corleone,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 138, 144 n., 158-159",,monastery,Santa Maria Maddalena di Corleone,13.2995746,Corleone,,2019-10-09T03:54:22.666Z,abbey,"By March 1177, Archbishop Offamil of Palermo had ceded control of this monastery to the Abbot of Monreale. White, Latin Monasticism, 158.",documentary,draft,Reign of King Roger II,Joe Hayes,37.8135067,Benedictines,2,Female,1151,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.666Z
http://www.geonames.org/2523920/palermo.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),12.0,Abbey,Santissima Trinità Palermo,,the Holy Trinity,representative,c. 1191,1200,Holy Trinity of the Chancellor,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 71, 72, 133, 180-181",Royal Vice-Chancellor Matthew of Agello (Male),monastery,Santissima Trinità del Cancelliere,13.3683437,Palermo,La Magione (unknown),2019-10-09T03:54:22.678Z,abbey,"G.A. Loud, Latin Church in Norman Italy (Cambridge: Cambridge University Press, 2007), 533 (Appendix V)) puts the Cistercian foundation at 1190/1191 and adds that the house was turned over to the Teutonic Knights in 1197. Part of this church was destroyed during a bombardment in 1943.                                                                              ","documentary, archaeological",draft,,Joe Hayes,38.1131978,Cistercians,2,Male,1182,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.678Z
http://www.geonames.org/2523920/palermo.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),16.0,Abbey,,,the Virgin Mary,associated_modern,1193,1193,Saint Mary Martorana,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 127 n., 157 n.6, 161-162, 289",Geoffrey of Martirano (Male)|Aloysa of Martirano (Female),monastery,Santa Maria Martorana,13.3620184,Palermo,,2019-10-09T03:54:22.689Z,abbey,"White, Latin Monasticism in Norman Sicily, 161, n. 4, notes that part of this foundation (a section of the cortile), established in a house of Geoffrey of Martirano and his wife, Aloysa, survived as ""the only surviving bit of Norman domestic architecture."" It was destroyed soon after, during World War II. It had at one time been owned by Countess Adelicia of Collesano.",documentary,draft,Joint Rule of Kings Tancred and Roger III,Joe Hayes,38.1148252,Benedictines,2,Female,1193,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.689Z
http://www.geonames.org/2523678/prizzi.html,"Abbey of Saint Mary Magdalene, Tripoli, Syria",B.r.zzu (unknown)|Prizi (unknown)|Perizium (unknown)|Perici (unknown)|Castrum Piricii (unknown),0.0,Abbey,"Abbey of Fossanova, Terracina",,Saint Michael the Archangel,associated_modern,1155?,1159,Saint Angelo of Prizzi,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 55 n., 166, 176, 177, 293",Matthew Bonell (Male),monastery,Sant'Angelo di Prizzi,13.4333844,Prizzi,,2019-10-09T03:54:22.701Z,abbey,"This became a female community beginning around 1190 (G.A. Loud, The Latin Church in Norman Italy (Cambridge: Cambridge University Press, 2007), 533 (Appendix V). White, Latin Monasticism, 166, lists this as a priory. Parts of an arcade from the cloister may survive.",documentary,draft,,Joe Hayes,37.7208839,Cistercians,2,Female,1151,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.701Z
http://www.geonames.org/2523678/prizzi.html,,B.r.zzu (unknown)|Prizi (unknown)|Perizium (unknown)|Perici (unknown)|Castrum Piricii (unknown),0.0,Priory,"Saint Steven of the Forest, Calabria",,Saint Christopher,associated_modern,,,Saint Christopher of Prizzi,unknown,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 49, 167, 263, 272",Matthew Bonell (Male),monastery,San Cristoforo di Prizzi,13.4333844,Prizzi,,2019-10-09T03:54:22.711Z,priory,,documentary,draft,,Joe Hayes,37.7208839,Cistercians,2,Male,,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.711Z
http://www.geonames.org/2523920/palermo.html,"Abbey of Sambucina, Calabria",Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),34.0,Abbey,,,the Holy Spirit,representative,c. 1177,1186,Holy Spirit of Palermo,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 66, 67 n., 71, 72, 168-171, 180, 181, 196, 197",Archbishop of Palermo Walter Offamil (Male),monastery,Santissima Trinità di Palermo,13.362695,Palermo,,2019-10-09T03:54:22.722Z,abbey,,"documentary, archaeological",draft,,Joe Hayes,38.0998181,Cistercians,2,Male,1168,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.722Z
http://www.geonames.org/2525485/burgio.html,,Villanova (unknown)|Burgimill (unknown)|Burgimillus (unknown)|Burgi de Cristiani (unknown)|Borgetto (unknown),806.0,Abbey,Bishopric of Agrigento,,the Holy Trinity,representative,c. 1170,1179,Holy Trinity of Refesio,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 55 n., 172-177, 268, 272, 289, 293",Castellan Ansaldus (Male),monastery,Santissima Trinità di Refesio,13.343851,Burgio,,2019-10-09T03:54:22.733Z,abbey,"It appears that this had been a monastery dedicated to the Virgin Mary but then was rebuilt and/or expanded to become a monastery dedicated to the Holy Trinity with a church dedicted to the Virgin Mary. White, Latin Monsticism, pp. 172-77.","documentary, archaeological",draft,,Joe Hayes,37.608188,Cistercians,2,Male,1061,Val di Mazara,unknown,Agrigento,Joe Hayes,2019-10-09T03:54:22.733Z
http://www.geonames.org/2523320/santa-maria-di-licodia.html,Abbey of Saint Agatha of Catania,,847.0,Abbey,Abbey of Saint Agatha of Catania,,the Virgin Mary,representative,1143,1143,Saint Mary of Licodia (Summer Abbey),generic_handheld_gps,"Cusa, Salvatore, ed. I diplomi greci ed arabi di Sicilia pubblicati nel testo originale. Palermo: Stabilimento tip. Lao, 1868. pp. 558",Count of Butera and Policastro Simon (Male)|Countess of Butera and Policastro Thomasia (Female),monastery,Santa Maria di Licodia,14.9154348,Santa Maria di Licodia,,2019-10-09T03:54:22.744Z,abbey,This was purportedly a summer location for the monks in Santa Maria di Licodia. It has now been restored and is used as a restaurant and as a wedding venue. This structure was brought to our attention during a visit to Santa Maria di Licodia in July 2016; we are not yet aware of other sources that attest to Norman origins for this building.,"documentary, archaeological",draft,Reign of King Roger II,Joe Hayes,37.6571737,Benedictines,2,Male,1143,Val Demone,unknown,Catania,Joe Hayes,2019-10-09T03:54:22.744Z
http://www.geonames.org/2523920/palermo.html,,Bn.rm (unknown)|Balarm (unknown)|Balarmuh (unknown)|Bân.rm (unknown)|Panormus (unknown),12.0,Abbey,Archbishopric of Palermo,,the Virgin Mary,associated_modern,1169,1169,Saint Mary of the Chancellor or of the Latins,unknown,"Garufi, Carlo Alberto. I documenti inediti dell'epoca normanna in Sicilia. Palermo: Lo Statuto, 1899. pp. , 109-111, 115-118, 129-137, 137-146, 155-161, 209-210|White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 65, 159-161",Royal Vice-Chancellor Matthew of Agello (Male),monastery,Santissima Maria del Cancelliere o dei Latini,13.3606459,Palermo,,2019-10-09T03:54:22.755Z,abbey,"""The nunnery contained at least two chapels: That of St. Eustachius, where it had two Latin priests, and that of St. Paul, served by a Greek priest. One is tempted to believe that the monastery was also connected with a preexisting church of St. Mary of the Latins, to which, in April 6673 (1165), ind. 13, the widow Filiberta willed two tars. This would seem to be identical with the 'ecclesia S. Marie de Cancellario' to which on the 16 March 1186, ind. 4, regni 22, Theocritus Mairosini of Chioggia left three taris. A church of Santa Maria del Cancelliere still exists in Palermo, near the Quattro Canti, but if anything of the Norman structure still exists it is completely obscured by baroque 'improvements' of the late sixteenth century.""   White, Latin Monasticism, pp. 160-61. An uncorroborated postscript is offered by the Italian-language Wikipedia article, ""Chiesa di Santa Maria del Cancelliere,"": ""1943, Nella notte tra il 29 e il 30 giugno è effettuato l'ultimo disastroso bombardamento aereo su Palermo, la chiesa è distrutta insieme al monastero. Restano pochi brandelli dell'antica magnificenza, sull'area occupata dal primitivo aggregato sorge un discutibile edificio scolastico. Grazie alla lungimiranza di monsignore Pottino direttore del Museo diocesano, preventivamente sono salvate molte delle opere, ma la struttura e gli affreschi, sono perduti per sempre."" [https://it.wikipedia.org/wiki/Chiesa_di_Santa_Maria_del_Cancelliere, February 5, 2018]  ",documentary,draft,Regency of Queen Margaret of Navarre,Joe Hayes,38.1168651,Benedictines,2,Female,1169,Val di Mazara,unknown,Palermo,Joe Hayes,2019-10-09T03:54:22.755Z
http://www.geonames.org/2523994/novara-di-sicilia.html,"Abbey of Sambucina, Calabria",Noara (unknown)|Noharia (unknown)|Nouah (unknown)|Nugaria (unknown)|Nohara (unknown)|Castrum Nucariae (unknown),533.0,Abbey,,http://www.medioevosicilia.eu/markIII/monastero-cistercense-di-santa-maria-di-novara-di-sicilia/,the Virgin Mary,representative,1171,1171,Saint Mary of Novara,generic_handheld_gps,"White, Lynn. Latin Monasticism in Norman Sicily. Cambridge, Mass. :: Mediaeval Academy of America Ann Arbor, Michigan: MPublishing, University of Michigan Library, 1938. http://hdl.handle.net/2027/heb.30929. pp. 164, 182, 183",,monastery,Santa Maria di Novara,15.104299,Novara di Sicilia,,2019-10-09T03:54:22.767Z,abbey,"G.A. Loud says that this was founded as a Cistercian house in 1195 (Latin Church in Norman Italy (Cambridge: Cambridge University Press, 2007), 533 (Appendix V)). When we visited in July 2016, a gentleman from the town claimed that there had been a tunnel that dated from the Muslim domination that connected the castle and this monastery.","documentary, archaeological",draft,Regency of Queen Margaret of Navarre,Joe Hayes,37.999851,Cistercians,2,Male,1171,Val Demone,unknown,Messina,Joe Hayes,2019-10-09T03:54:22.767Z
